Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_marketCap,Info_trailingPE,Info_dividendYield,Info_fiftyDayAverage,Info_twoHundredDayAverage
2018-06-01 00:00:00-04:00,163.052,164.884,163.004,164.788,45543300,0.0,0.0,0.0,63.29,52.289,98.322,85.307,69.613,1.713,1.547,162.841,161.985,160.623,158.412,156.002,151.13,162.495,161.685,160.931,156.479,157.414,150.147,177154441216,28.883,0.56,505.098,494.439
2018-06-04 00:00:00-04:00,165.208,166.315,165.103,166.276,20459600,0.0,0.0,0.0,66.716,63.29,99.464,90.543,89.218,1.952,1.628,163.986,162.765,161.161,158.721,156.205,151.281,163.369,162.337,161.381,156.698,157.528,150.294,177154441216,28.883,0.56,505.098,494.439
2018-06-05 00:00:00-04:00,166.668,167.068,166.057,166.792,24779300,0.0,0.0,0.0,78.403,66.716,96.485,98.09,93.729,2.158,1.734,164.921,163.497,161.697,159.037,156.415,151.435,164.489,162.952,161.791,157.01,157.651,150.458,177154441216,28.883,0.56,505.098,494.439
2018-06-06 00:00:00-04:00,166.963,167.793,166.124,167.765,25036600,0.0,0.0,0.0,78.243,78.403,99.667,98.539,93.409,2.372,1.862,165.869,164.273,162.275,159.38,156.64,151.598,165.572,163.684,162.258,157.228,157.774,150.627,177154441216,28.883,0.56,505.098,494.439
2018-06-07 00:00:00-04:00,167.793,167.831,165.561,166.4,39600300,0.0,0.0,0.0,73.534,78.243,83.425,93.192,75.392,2.404,1.97,166.046,164.66,162.668,159.655,156.833,151.745,166.404,164.145,162.571,157.521,157.871,150.79,177154441216,28.883,0.56,505.098,494.439
2018-06-08 00:00:00-04:00,165.618,166.83,165.208,166.41,31780300,0.0,0.0,0.0,78.843,73.534,83.536,88.876,64.837,2.403,2.057,166.167,164.978,163.024,159.92,157.023,151.891,166.729,164.612,162.801,157.849,157.973,150.943,177154441216,28.883,0.56,505.098,494.439
2018-06-11 00:00:00-04:00,166.286,167.269,166.257,166.858,22319700,0.0,0.0,0.0,77.988,78.843,88.729,85.23,73.561,2.41,2.127,166.398,165.32,163.39,160.192,157.217,152.04,166.845,165.107,163.061,158.131,158.063,151.101,177154441216,28.883,0.56,505.098,494.439
2018-06-12 00:00:00-04:00,167.087,167.898,166.906,167.736,22511800,0.0,0.0,0.0,81.022,77.988,98.136,90.134,83.798,2.458,2.194,166.844,165.759,163.803,160.488,157.426,152.196,167.034,165.761,163.351,158.519,158.161,151.265,177154441216,28.883,0.56,505.098,494.439
2018-06-13 00:00:00-04:00,167.994,168.986,167.354,167.726,37858600,0.0,0.0,0.0,78.48,81.022,85.807,90.891,84.69,2.467,2.248,167.138,166.117,164.177,160.772,157.63,152.351,167.026,166.299,163.73,158.873,158.254,151.43,177154441216,28.883,0.56,505.098,494.439
2018-06-14 00:00:00-04:00,168.499,169.701,168.375,169.424,35916000,0.0,0.0,0.0,81.818,78.48,97.08,93.674,97.546,2.582,2.315,167.9,166.718,164.677,161.111,157.863,152.521,167.631,167.018,164.141,159.214,158.347,151.602,177154441216,28.883,0.56,505.098,494.439
2018-06-15 00:00:00-04:00,168.785,169.167,168.003,168.833,49615700,0.0,0.0,0.0,77.71,81.818,90.835,91.241,80.026,2.595,2.371,168.211,167.103,165.073,161.414,158.08,152.683,168.116,167.422,164.554,159.525,158.421,151.768,177154441216,28.883,0.56,505.098,494.439
2018-06-18 00:00:00-04:00,167.77,168.879,167.244,168.736,31633200,0.378,0.0,0.0,81.753,77.71,88.325,92.08,64.344,2.568,2.41,168.386,167.4,165.422,161.701,158.291,152.843,168.491,167.668,165.003,159.911,158.504,151.926,177154441216,28.883,0.56,505.098,494.439
2018-06-19 00:00:00-04:00,166.604,168.296,166.068,168.257,38236000,0.0,0.0,0.0,76.384,81.753,81.679,86.946,44.719,2.479,2.424,168.343,167.556,165.692,161.958,158.489,152.996,168.595,167.815,165.383,160.267,158.583,152.074,177154441216,28.883,0.56,505.098,494.439
2018-06-20 00:00:00-04:00,169.032,170.15,168.879,169.453,33038000,0.0,0.0,0.0,79.332,76.384,90.234,86.746,72.261,2.476,2.434,168.713,167.901,166.05,162.252,158.706,153.16,168.941,167.983,165.834,160.581,158.65,152.229,177154441216,28.883,0.56,505.098,494.439
2018-06-21 00:00:00-04:00,169.883,170.055,167.655,167.98,43469400,0.0,0.0,0.0,64.227,79.332,57.004,76.305,47.831,2.329,2.413,168.469,167.915,166.234,162.477,158.889,153.307,168.652,168.141,166.143,160.882,158.709,152.383,177154441216,28.883,0.56,505.098,494.439
2018-06-22 00:00:00-04:00,168.544,168.611,167.005,167.607,30073200,0.0,0.0,0.0,56.587,64.227,48.549,65.262,26.979,2.157,2.362,168.182,167.859,166.364,162.678,159.062,153.449,168.407,168.261,166.436,161.139,158.779,152.533,177154441216,28.883,0.56,505.098,494.439
2018-06-25 00:00:00-04:00,166.087,166.336,162.34,163.831,77799700,0.0,0.0,0.0,38.924,56.587,19.094,41.549,-42.892,1.697,2.229,166.731,167.127,166.123,162.723,159.157,153.553,167.426,167.958,166.533,161.337,158.804,152.662,177154441216,28.883,0.56,505.098,494.439
2018-06-26 00:00:00-04:00,164.433,165.447,163.831,164.5,39008100,0.0,0.0,0.0,37.503,38.924,27.662,31.768,-37.927,1.37,2.057,165.988,166.649,165.969,162.793,159.262,153.662,166.674,167.635,166.698,161.525,158.849,152.801,177154441216,28.883,0.56,505.098,494.439
2018-06-27 00:00:00-04:00,165.198,165.944,162.149,162.263,52843500,0.0,0.0,0.0,35.153,37.503,1.434,16.063,-60.013,0.92,1.83,164.746,165.852,165.616,162.772,159.322,153.747,165.237,167.089,166.694,161.601,158.904,152.92,177154441216,28.883,0.56,505.098,494.439
2018-06-28 00:00:00-04:00,162.063,164.214,161.728,163.659,46407700,0.0,0.0,0.0,41.022,35.153,22.929,17.341,-64.278,0.668,1.597,164.384,165.453,165.429,162.807,159.408,153.846,164.372,166.512,166.765,161.699,159.034,153.045,177154441216,28.883,0.56,505.098,494.439
2018-06-29 00:00:00-04:00,164.443,165.313,163.86,164.099,36408500,0.0,0.0,0.0,40.988,41.022,28.149,17.504,-42.671,0.498,1.378,164.289,165.207,165.303,162.857,159.501,153.948,163.671,166.039,166.73,161.834,159.13,153.172,177154441216,28.883,0.56,505.098,494.439
2018-07-02 00:00:00-04:00,162.56,165.246,162.206,165.198,31770000,0.0,0.0,0.0,41.831,40.988,41.203,30.76,-46.441,0.447,1.192,164.592,165.205,165.293,162.949,159.613,154.06,163.944,165.685,166.676,162.042,159.256,153.307,177154441216,28.883,0.56,505.098,494.439
2018-07-03 00:00:00-04:00,165.82,165.82,163.124,163.286,25512700,0.0,0.0,0.0,37.266,41.831,18.501,29.284,-48.486,0.25,1.003,164.157,164.856,165.102,162.962,159.686,154.152,163.701,165.188,166.501,162.219,159.427,153.431,177154441216,28.883,0.56,505.098,494.439
2018-07-05 00:00:00-04:00,164.347,165.447,163.506,165.313,31626200,0.0,0.0,0.0,38.427,37.266,42.566,34.09,-34.207,0.254,0.853,164.542,164.939,165.122,163.055,159.798,154.263,164.311,164.774,166.379,162.502,159.593,153.566,177154441216,28.883,0.56,505.098,494.439
2018-07-06 00:00:00-04:00,165.695,168.009,165.389,167.885,37005600,0.0,0.0,0.0,47.598,38.427,73.098,44.722,15.641,0.459,0.774,165.656,165.475,165.385,163.244,159.958,154.398,165.156,164.764,166.453,162.832,159.759,153.713,177154441216,28.883,0.56,505.098,494.439
2018-07-09 00:00:00-04:00,168.755,169.433,168.085,169.395,27362100,0.0,0.0,0.0,51.559,47.598,91.033,68.899,55.484,0.735,0.767,166.903,166.188,165.767,163.485,160.145,154.548,166.215,164.943,166.602,163.13,159.932,153.869,177154441216,28.883,0.56,505.098,494.439
2018-07-10 00:00:00-04:00,169.711,169.902,168.936,169.519,23902500,0.0,0.0,0.0,53.033,51.559,92.508,85.547,64.6,0.953,0.804,167.775,166.793,166.124,163.722,160.33,154.696,167.08,165.512,166.735,163.427,160.078,154.03,177154441216,28.883,0.56,505.098,494.439
2018-07-11 00:00:00-04:00,168.191,169.28,168.066,168.659,30280600,0.0,0.0,0.0,48.062,53.033,83.238,88.926,46.991,1.045,0.852,168.07,167.133,166.366,163.915,160.495,154.835,168.154,165.928,166.781,163.73,160.186,154.187,177154441216,28.883,0.56,505.098,494.439
2018-07-12 00:00:00-04:00,169.405,171.565,169.29,171.565,27930100,0.0,0.0,0.0,58.184,48.062,100.0,91.915,96.219,1.336,0.949,169.235,167.939,166.861,164.215,160.714,155.002,169.405,166.858,166.973,164.056,160.331,154.367,177154441216,28.883,0.56,505.098,494.439
2018-07-13 00:00:00-04:00,171.556,171.986,171.078,171.709,28049800,0.0,0.0,0.0,59.462,58.184,97.297,93.512,113.542,1.561,1.071,170.059,168.624,167.323,164.509,160.932,155.168,170.17,167.663,167.087,164.402,160.474,154.545,177154441216,28.883,0.56,505.098,494.439
2018-07-16 00:00:00-04:00,171.747,172.034,171.011,171.298,21405300,0.0,0.0,0.0,70.391,59.462,92.857,96.718,106.443,1.686,1.194,170.472,169.11,167.701,164.776,161.137,155.329,170.55,168.383,167.211,164.741,160.617,154.715,177154441216,28.883,0.56,505.098,494.439
2018-07-17 00:00:00-04:00,169.481,172.703,169.481,172.34,31034100,0.0,0.0,0.0,70.982,70.391,96.69,95.615,102.517,1.848,1.325,171.095,169.697,168.143,165.072,161.359,155.498,171.114,169.097,167.391,165.042,160.771,154.89,177154441216,28.883,0.56,505.098,494.439
2018-07-18 00:00:00-04:00,172.359,172.502,171.489,172.015,23220800,0.0,0.0,0.0,79.076,70.982,93.728,94.425,105.039,1.928,1.446,171.401,170.119,168.512,165.344,161.57,155.662,171.785,169.97,167.579,165.311,160.889,155.059,177154441216,28.883,0.56,505.098,494.439
2018-07-19 00:00:00-04:00,171.393,171.967,170.953,171.154,31094100,0.0,0.0,0.0,73.086,79.076,85.246,91.888,88.005,1.9,1.536,171.319,170.307,168.763,165.572,161.76,155.816,171.703,170.554,167.664,165.566,160.978,155.223,177154441216,28.883,0.56,505.098,494.439
2018-07-20 00:00:00-04:00,171.67,172.244,170.925,171.116,35897300,0.0,0.0,0.0,72.162,73.086,84.881,87.952,84.643,1.854,1.6,171.251,170.454,168.987,165.79,161.945,155.969,171.584,170.877,167.821,165.785,161.086,155.385,177154441216,28.883,0.56,505.098,494.439
2018-07-23 00:00:00-04:00,170.609,171.737,169.921,171.661,22184700,0.0,0.0,0.0,71.151,72.162,89.121,86.416,71.209,1.839,1.648,171.388,170.673,169.242,166.02,162.138,156.125,171.657,171.104,168.023,165.982,161.21,155.55,177154441216,28.883,0.56,505.098,494.439
2018-07-24 00:00:00-04:00,173.43,174.041,171.661,172.368,36900300,0.0,0.0,0.0,82.269,71.151,84.12,86.041,93.764,1.864,1.691,171.715,170.982,169.54,166.269,162.34,156.286,171.663,171.388,168.45,166.196,161.367,155.711,177154441216,28.883,0.56,505.098,494.439
2018-07-25 00:00:00-04:00,172.445,174.883,172.359,174.777,35026600,0.0,0.0,0.0,82.738,82.269,98.892,90.711,106.496,2.054,1.764,172.736,171.672,170.039,166.603,162.586,156.47,172.215,172.0,168.964,166.453,161.534,155.883,177154441216,28.883,0.56,505.098,494.439
2018-07-26 00:00:00-04:00,172.407,172.961,171.9,172.129,40873500,0.0,0.0,0.0,64.605,82.738,59.607,80.873,63.152,1.968,1.804,172.533,171.755,170.238,166.819,162.775,156.626,172.41,172.057,169.457,166.693,161.657,156.043,177154441216,28.883,0.56,505.098,494.439
2018-07-27 00:00:00-04:00,173.219,173.334,168.831,169.806,59456100,0.0,0.0,0.0,51.339,64.605,25.526,61.342,21.95,1.693,1.782,171.624,171.401,170.197,166.936,162.915,156.757,172.148,171.866,169.765,166.865,161.75,156.19,177154441216,28.883,0.56,505.098,494.439
2018-07-30 00:00:00-04:00,169.816,169.911,166.604,167.407,60193000,0.0,0.0,0.0,44.004,51.339,9.7,31.611,-39.443,1.267,1.679,170.218,170.674,169.931,166.955,163.004,156.863,171.298,171.477,169.93,167.001,161.815,156.324,177154441216,28.883,0.56,505.098,494.439
2018-07-31 00:00:00-04:00,168.066,169.338,167.129,168.688,47285100,0.0,0.0,0.0,50.08,44.004,25.174,20.133,-35.526,1.021,1.548,169.708,170.313,169.812,167.023,163.116,156.981,170.561,171.112,170.105,167.18,161.884,156.465,177154441216,28.883,0.56,505.098,494.439
2018-08-01 00:00:00-04:00,169.08,169.835,168.353,169.328,37101900,0.0,0.0,0.0,42.909,50.08,32.911,22.595,-24.454,0.868,1.412,169.582,170.134,169.766,167.113,163.239,157.104,169.472,170.843,170.407,167.353,161.928,156.607,177154441216,28.883,0.56,505.098,494.439
2018-08-02 00:00:00-04:00,168.133,171.833,168.057,171.632,47178200,0.0,0.0,0.0,49.787,42.909,60.739,39.608,-1.155,0.921,1.314,170.265,170.407,169.944,167.29,163.405,157.248,169.372,170.891,170.723,167.577,161.987,156.758,177154441216,28.883,0.56,505.098,494.439
2018-08-03 00:00:00-04:00,171.957,172.168,171.202,172.158,28934400,0.0,0.0,0.0,52.384,49.787,67.09,53.58,23.806,0.995,1.25,170.896,170.725,170.155,167.481,163.579,157.397,169.843,170.995,170.936,167.785,162.073,156.91,177154441216,28.883,0.56,505.098,494.439
2018-08-06 00:00:00-04:00,172.043,173.219,171.833,173.171,24808800,0.0,0.0,0.0,52.308,52.384,79.33,69.053,40.415,1.122,1.224,171.655,171.17,170.442,167.704,163.769,157.554,170.996,171.147,171.125,168.013,162.169,157.069,177154441216,28.883,0.56,505.098,494.439
2018-08-07 00:00:00-04:00,173.659,174.127,173.286,173.802,29895700,0.0,0.0,0.0,54.877,52.308,86.952,77.791,58.67,1.259,1.231,172.37,171.648,170.762,167.944,163.967,157.715,172.018,171.29,171.339,168.251,162.274,157.233,177154441216,28.883,0.56,505.098,494.439
2018-08-08 00:00:00-04:00,173.563,174.328,173.095,174.013,22680700,0.0,0.0,0.0,58.086,54.877,89.492,85.258,54.034,1.369,1.259,172.918,172.078,171.072,168.182,164.166,157.878,172.955,171.213,171.607,168.508,162.385,157.396,177154441216,28.883,0.56,505.098,494.439
2018-08-09 00:00:00-04:00,173.907,174.596,173.649,173.907,18852900,0.0,0.0,0.0,57.866,58.086,88.222,88.222,57.278,1.431,1.293,173.248,172.411,171.342,168.406,164.359,158.037,173.41,171.391,171.724,168.739,162.53,157.564,177154441216,28.883,0.56,505.098,494.439
2018-08-10 00:00:00-04:00,172.732,173.248,171.929,172.579,33818500,0.0,0.0,0.0,52.477,57.866,72.171,83.295,23.109,1.358,1.306,173.025,172.441,171.46,168.57,164.522,158.182,173.495,171.669,171.767,168.945,162.657,157.723,177154441216,28.883,0.56,505.098,494.439
2018-08-13 00:00:00-04:00,172.894,174.003,172.311,172.387,26089200,0.0,0.0,0.0,50.053,52.477,69.862,76.752,31.076,1.269,1.299,172.812,172.432,171.548,168.719,164.678,158.323,173.338,172.167,171.822,169.097,162.788,157.885,177154441216,28.883,0.56,505.098,494.439
2018-08-14 00:00:00-04:00,173.047,173.668,172.12,173.468,20913000,0.0,0.0,0.0,46.074,50.053,85.885,75.973,36.049,1.272,1.293,173.031,172.62,171.731,168.906,164.852,158.474,173.271,172.645,171.878,169.241,162.97,158.054,177154441216,28.883,0.56,505.098,494.439
2018-08-15 00:00:00-04:00,172.091,172.636,170.284,171.345,58528000,0.0,0.0,0.0,47.574,46.074,59.331,71.693,-11.475,1.09,1.253,172.469,172.388,171.694,169.001,164.98,158.602,172.737,172.846,171.845,169.332,163.171,158.192,177154441216,28.883,0.56,505.098,494.439
2018-08-16 00:00:00-04:00,172.665,173.028,171.575,171.909,27711800,0.0,0.0,0.0,57.304,47.574,66.388,70.535,11.549,0.98,1.198,172.282,172.301,171.715,169.115,165.118,158.734,172.338,172.874,171.883,169.415,163.322,158.331,177154441216,28.883,0.56,505.098,494.439
2018-08-17 00:00:00-04:00,171.46,172.378,170.428,171.948,36092600,0.0,0.0,0.0,68.864,57.304,64.533,63.417,-9.425,0.885,1.135,172.171,172.237,171.737,169.226,165.253,158.866,172.212,172.853,171.924,169.526,163.524,158.467,177154441216,28.883,0.56,505.098,494.439
2018-08-20 00:00:00-04:00,172.33,172.397,171.125,171.795,24939000,0.0,0.0,0.0,64.242,68.864,57.163,62.695,-4.025,0.789,1.066,172.045,172.157,171.742,169.327,165.382,158.994,172.093,172.715,171.931,169.634,163.741,158.604,177154441216,28.883,0.56,505.098,494.439
2018-08-21 00:00:00-04:00,172.311,173.458,172.206,172.426,26258700,0.0,0.0,0.0,64.211,64.242,66.813,62.836,37.572,0.755,1.004,172.172,172.205,171.807,169.449,165.522,159.128,171.885,172.578,171.934,169.745,163.938,158.744,177154441216,28.883,0.56,505.098,494.439
2018-08-22 00:00:00-04:00,172.062,173.296,171.842,173.095,18042400,0.0,0.0,0.0,57.894,64.211,65.188,63.055,49.874,0.774,0.958,172.48,172.367,171.93,169.592,165.672,159.267,172.234,172.486,171.85,169.852,164.186,158.881,177154441216,28.883,0.56,505.098,494.439
2018-08-23 00:00:00-04:00,172.789,174.041,172.56,172.846,25776200,0.0,0.0,0.0,53.83,57.894,59.423,63.808,74.55,0.759,0.918,172.602,172.454,172.017,169.719,165.814,159.402,172.422,172.38,171.886,169.955,164.414,159.015,177154441216,28.883,0.56,505.098,494.439
2018-08-24 00:00:00-04:00,173.42,174.596,173.382,174.452,23136100,0.0,0.0,0.0,56.687,53.83,96.674,73.762,116.133,0.867,0.908,173.219,172.818,172.249,169.905,165.985,159.552,172.923,172.567,172.118,170.055,164.635,159.156,177154441216,28.883,0.56,505.098,494.439
2018-08-27 00:00:00-04:00,175.332,176.231,175.055,176.231,29343600,0.0,0.0,0.0,61.319,56.687,100.0,85.366,175.991,1.084,0.943,174.223,173.438,172.628,170.153,166.188,159.718,173.81,172.951,172.559,170.203,164.864,159.303,177154441216,28.883,0.56,505.098,494.439
2018-08-28 00:00:00-04:00,176.699,176.881,176.116,176.489,20277000,0.0,0.0,0.0,61.491,61.319,94.058,96.911,175.106,1.262,1.007,174.978,173.993,172.996,170.401,166.392,159.885,174.623,173.254,172.949,170.358,165.135,159.455,177154441216,28.883,0.56,505.098,494.439
2018-08-29 00:00:00-04:00,176.795,178.621,176.728,178.525,29175600,0.0,0.0,0.0,68.172,61.491,98.853,97.637,198.378,1.55,1.115,176.16,174.817,173.523,170.72,166.632,160.07,175.709,173.972,173.409,170.564,165.416,159.617,177154441216,28.883,0.56,505.098,494.439
2018-08-30 00:00:00-04:00,178.181,179.271,177.617,178.21,29315500,0.0,0.0,0.0,74.08,68.172,88.191,93.701,173.405,1.732,1.239,176.843,175.434,173.969,171.014,166.861,160.251,176.781,174.602,173.738,170.739,165.66,159.777,177154441216,28.883,0.56,505.098,494.439
2018-08-31 00:00:00-04:00,177.99,178.946,177.798,178.439,28653200,0.0,0.0,0.0,75.795,74.08,90.745,92.596,148.599,1.874,1.366,177.375,175.98,174.395,171.305,167.091,160.432,177.579,175.251,174.052,170.948,165.915,159.941,177154441216,28.883,0.56,505.098,494.439
2018-09-04 00:00:00-04:00,177.894,178.2,176.718,177.674,29063500,0.0,0.0,0.0,68.425,75.795,82.234,87.057,107.243,1.902,1.473,177.475,176.288,174.707,171.555,167.3,160.603,177.867,175.839,174.277,171.149,166.144,160.104,177154441216,28.883,0.56,505.098,494.439
2018-09-05 00:00:00-04:00,177.359,177.387,174.777,175.38,42623300,0.0,0.0,0.0,67.409,68.425,56.0,76.326,50.544,1.72,1.522,176.777,176.123,174.771,171.705,167.46,160.75,177.645,176.134,174.356,171.38,166.359,160.246,177154441216,28.883,0.56,505.098,494.439
2018-09-06 00:00:00-04:00,175.456,175.667,172.636,173.812,46091400,0.0,0.0,0.0,57.555,67.409,38.27,58.835,-10.526,1.432,1.504,175.788,175.703,174.68,171.787,167.586,160.88,176.703,176.206,174.346,171.567,166.546,160.384,177154441216,28.883,0.56,505.098,494.439
2018-09-07 00:00:00-04:00,172.56,174.634,172.502,173.143,46629500,0.0,0.0,0.0,54.519,57.555,24.766,39.679,-32.177,1.137,1.431,174.906,175.237,174.533,171.84,167.696,161.002,175.689,176.235,174.308,171.784,166.693,160.519,177154441216,28.883,0.56,505.098,494.439
2018-09-10 00:00:00-04:00,174.137,174.233,172.779,173.726,26132000,0.0,0.0,0.0,57.073,54.519,25.354,29.463,-28.518,0.94,1.333,174.513,174.962,174.456,171.914,167.815,161.129,174.747,176.163,174.365,171.986,166.842,160.648,177154441216,28.883,0.56,505.098,494.439
2018-09-11 00:00:00-04:00,173.028,175.351,172.579,175.064,30116500,0.0,0.0,0.0,59.188,57.073,43.372,31.164,-3.677,0.881,1.242,174.697,174.981,174.514,172.038,167.959,161.267,174.225,176.046,174.499,172.205,167.02,160.784,177154441216,28.883,0.56,505.098,494.439
2018-09-12 00:00:00-04:00,174.806,174.93,173.047,174.548,36204000,0.0,0.0,0.0,55.115,59.188,30.226,32.984,-11.956,0.784,1.151,174.647,174.902,174.518,172.136,168.089,161.4,174.059,175.852,174.553,172.392,167.217,160.914,177154441216,28.883,0.56,505.098,494.439
2018-09-13 00:00:00-04:00,175.638,176.747,175.561,176.412,31133200,0.0,0.0,0.0,61.269,55.115,57.768,43.789,56.947,0.847,1.09,175.235,175.177,174.698,172.304,168.254,161.549,174.579,175.641,174.806,172.654,167.437,161.054,177154441216,28.883,0.56,505.098,494.439
2018-09-14 00:00:00-04:00,176.536,176.814,175.198,175.896,31224100,0.0,0.0,0.0,54.899,61.269,50.14,46.045,38.855,0.846,1.041,175.456,175.308,174.812,172.445,168.405,161.692,175.129,175.409,175.005,172.866,167.684,161.189,177154441216,28.883,0.56,505.098,494.439
2018-09-17 00:00:00-04:00,175.6,175.724,173.2,173.363,33071200,0.0,0.0,0.0,40.741,54.899,12.712,40.207,-34.111,0.634,0.96,174.758,174.954,174.674,172.481,168.504,161.808,175.057,174.902,175.076,172.976,167.904,161.325,177154441216,28.883,0.56,505.098,494.439
2018-09-18 00:00:00-04:00,173.506,175.647,173.42,174.797,31877300,0.0,0.0,0.0,44.922,40.741,33.898,32.25,-20.008,0.574,0.883,174.771,174.925,174.686,172.572,168.628,161.937,175.003,174.614,175.226,173.084,168.107,161.461,177154441216,28.883,0.56,505.098,494.439
2018-09-19 00:00:00-04:00,174.825,175.236,173.525,174.663,31843400,0.0,0.0,0.0,36.917,44.922,31.921,26.177,-28.434,0.511,0.808,174.735,174.878,174.684,172.654,168.748,162.064,175.026,174.542,175.338,173.186,168.307,161.6,177154441216,28.883,0.56,505.098,494.439
2018-09-20 00:00:00-04:00,175.867,176.833,175.447,176.594,33295800,0.0,0.0,0.0,45.067,36.917,63.501,43.107,30.176,0.609,0.768,175.354,175.19,174.865,172.808,168.903,162.208,175.062,174.82,175.513,173.345,168.538,161.758,177154441216,28.883,0.56,505.098,494.439
2018-09-21 00:00:00-04:00,177.072,177.32,175.408,175.628,38605400,0.0,0.0,0.0,41.788,45.067,54.866,50.096,19.098,0.602,0.735,175.446,175.269,174.938,172.919,169.036,162.342,175.009,175.069,175.652,173.426,168.741,161.91,177154441216,28.883,0.56,505.098,494.439
2018-09-24 00:00:00-04:00,174.355,176.184,173.636,176.117,34945600,0.33,0.0,0.0,45.375,41.788,73.992,64.119,-13.18,0.629,0.714,175.669,175.423,175.05,173.044,169.176,162.479,175.56,175.308,175.735,173.515,168.958,162.061,177154441216,28.883,0.56,505.098,494.439
2018-09-25 00:00:00-04:00,176.04,176.49,175.437,176.356,25277500,0.0,0.0,0.0,53.303,45.375,79.988,69.615,17.939,0.662,0.703,175.898,175.593,175.175,173.174,169.319,162.617,175.872,175.437,175.742,173.616,169.178,162.211,177154441216,28.883,0.56,505.098,494.439
2018-09-26 00:00:00-04:00,176.509,178.128,176.136,176.481,36210600,0.0,0.0,0.0,60.005,53.303,70.719,74.899,55.89,0.69,0.701,176.092,175.754,175.299,173.304,169.46,162.755,176.235,175.631,175.741,173.699,169.37,162.358,177154441216,28.883,0.56,505.098,494.439
2018-09-27 00:00:00-04:00,177.199,178.607,177.103,177.975,33113300,0.0,0.0,0.0,67.059,60.005,89.514,80.074,110.075,0.823,0.725,176.72,176.158,175.554,173.487,169.629,162.906,176.511,175.787,175.714,173.818,169.564,162.507,177154441216,28.883,0.56,505.098,494.439
2018-09-28 00:00:00-04:00,177.477,178.406,177.151,177.936,28076800,0.0,0.0,0.0,65.46,67.059,88.878,83.037,119.568,0.915,0.763,177.125,176.481,175.781,173.661,169.794,163.056,176.973,175.991,175.7,173.953,169.759,162.657,177154441216,28.883,0.56,505.098,494.439
2018-10-01 00:00:00-04:00,178.971,179.603,177.85,178.3,27371300,0.0,0.0,0.0,62.798,65.46,80.132,86.175,171.09,1.006,0.812,177.517,176.812,176.021,173.843,169.962,163.208,177.41,176.485,175.693,174.097,169.941,162.807,177154441216,28.883,0.56,505.098,494.439
2018-10-02 00:00:00-04:00,178.147,179.268,177.486,177.898,25618600,0.0,0.0,0.0,63.369,62.798,73.375,80.795,152.879,1.033,0.856,177.644,177.01,176.2,174.002,170.119,163.354,177.718,176.795,175.704,174.222,170.102,162.956,177154441216,28.883,0.56,505.098,494.439
2018-10-03 00:00:00-04:00,178.645,179.067,177.812,178.09,29128700,0.0,0.0,0.0,57.725,63.369,76.366,76.624,145.299,1.058,0.896,177.793,177.206,176.38,174.163,170.277,163.5,178.04,177.138,175.84,174.336,170.266,163.097,177154441216,28.883,0.56,505.098,494.439
2018-10-04 00:00:00-04:00,177.371,177.486,173.406,174.671,80557300,0.0,0.0,0.0,45.547,57.725,22.967,57.569,-39.85,0.793,0.876,176.752,176.745,176.217,174.183,170.364,163.612,177.379,176.945,175.883,174.334,170.393,163.215,177154441216,28.883,0.56,505.098,494.439
2018-10-05 00:00:00-04:00,174.651,175.236,170.888,172.535,83325600,0.0,0.0,0.0,46.903,45.547,18.901,39.411,-156.021,0.406,0.782,175.346,175.98,175.866,174.118,170.407,163.7,176.299,176.636,175.852,174.342,170.517,163.327,177154441216,28.883,0.56,505.098,494.439
2018-10-08 00:00:00-04:00,171.931,173.004,169.451,171.481,66864500,0.0,0.0,0.0,37.231,46.903,20.0,20.623,-203.442,0.014,0.628,174.058,175.162,175.449,174.015,170.428,163.778,174.935,176.172,175.74,174.376,170.62,163.434,177154441216,28.883,0.56,505.098,494.439
2018-10-09 00:00:00-04:00,171.606,173.368,171.194,172.037,49097900,0.0,0.0,0.0,40.204,37.231,25.472,21.458,-141.53,-0.249,0.453,173.384,174.594,175.124,173.937,170.46,163.86,173.763,175.74,175.589,174.468,170.735,163.544,177154441216,28.883,0.56,505.098,494.439
2018-10-10 00:00:00-04:00,170.964,171.07,164.251,164.471,114471100,0.0,0.0,0.0,18.161,40.204,1.435,15.636,-283.481,-1.056,0.151,170.413,172.753,174.109,173.566,170.342,163.866,171.039,174.539,175.085,174.384,170.782,163.617,177154441216,28.883,0.56,505.098,494.439
2018-10-11 00:00:00-04:00,163.791,166.07,160.716,162.431,143084500,0.0,0.0,0.0,17.191,18.161,9.077,11.995,-302.859,-1.838,-0.247,167.752,170.876,172.997,173.129,170.185,163.852,168.591,172.985,174.386,174.246,170.8,163.683,177154441216,28.883,0.56,505.098,494.439
