Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_marketCap,Info_trailingPE,Info_dividendYield,Info_fiftyDayAverage,Info_twoHundredDayAverage
2024-05-21 13:30:00-04:00,454.76,455.98,454.69,455.8,9522073,0.0,0.0,0.0,89.89536849641836,89.67354589826948,98.74373357525886,96.23274295345783,62.68313862241732,5.367,5.039,454.39,452.365,448.177,441.673,439.918,440.429,454.3219970703125,453.272998046875,447.67589569091797,435.638125,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-22 09:30:00-04:00,456.06,456.81,455.62,456.31,10161960,0.0,0.0,0.0,89.61183533291428,89.89536849641836,96.52173913043478,96.53205312426371,62.19019107803694,5.353,5.102,455.03,453.082,448.951,442.247,440.242,440.587,455.22999877929686,453.71299743652344,448.53349609375,436.21892517089844,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-22 13:30:00-04:00,456.3,456.3,453.08,455.68,11184878,0.0,0.0,0.0,86.31627911893901,89.61183533291428,92.12540486281982,95.79695918950449,47.28573880384896,5.232,5.128,455.247,453.555,449.592,442.774,440.548,440.737,455.49199829101565,453.9949981689453,449.3139953613281,436.8165252685547,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-23 09:30:00-04:00,460.55,460.58,456.19,457.27,24007842,0.0,0.0,0.0,86.97074579188694,86.31627911893901,80.29808452085774,89.64840950470413,63.94426881996316,5.203,5.143,455.921,454.23,450.323,443.343,440.879,440.902,455.9619934082031,454.4239959716797,450.118994140625,437.47389709472657,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-23 13:30:00-04:00,457.25,457.26,451.85,453.65,13812540,0.0,0.0,0.0,69.54749685050609,86.97074579188694,49.34213168074313,73.92187368814024,29.612562360443654,4.833,5.081,455.164,454.125,450.64,443.747,441.132,441.029,455.7419921875,454.59299621582034,450.7499938964844,438.079697265625,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-24 09:30:00-04:00,455.29,459.04,454.58,458.47,16360150,0.0,0.0,0.0,67.6914340268633,69.54749685050609,80.88798712965983,70.1760677770869,49.24793623025612,4.873,5.04,456.266,454.915,451.386,444.324,441.475,441.202,456.2759948730469,455.2989959716797,451.6044982910156,438.9166973876953,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-24 13:30:00-04:00,458.47,459.23,457.05,458.01,9914357,0.0,0.0,0.0,64.26595701513533,67.6914340268633,76.7214356400064,68.98385148346979,48.99804224631084,4.811,4.994,456.847,455.478,452.017,444.861,441.803,441.369,456.6159973144531,455.922998046875,452.40199890136716,439.7838977050781,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-28 09:30:00-04:00,459.15,459.67,457.1,459.22,14096249,0.0,0.0,0.0,66.30090245224656,64.26595701513533,87.68140379586579,81.76360885517734,47.81757911113454,4.805,4.956,457.638,456.158,452.703,445.424,442.148,441.547,457.3239990234375,456.4079986572266,453.21099853515625,440.5950799560547,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-28 13:30:00-04:00,459.22,459.73,456.69,459.68,10385789,0.0,0.0,0.0,70.77504520973869,66.30090245224656,91.8479552855192,85.41693157379713,42.135676120717825,4.782,4.921,458.319,456.798,453.367,445.983,442.495,441.727,457.8059997558594,456.8839965820313,454.03999786376954,441.4116796875,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-29 09:30:00-04:00,455.45,458.24,455.36,457.57,16034520,0.0,0.0,0.0,65.2929704961156,70.77504520973869,72.73594241517904,84.08843383218802,23.163131452342988,4.541,4.845,458.069,456.939,453.768,446.437,442.793,441.885,458.5900024414062,457.16599731445314,454.72749786376954,442.0646795654297,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-29 13:30:00-04:00,457.57,457.88,455.921,456.51,10433530,0.0,0.0,0.0,61.37241263170226,65.2929704961156,53.72388044164694,72.76925938078172,16.32729386690781,4.216,4.719,457.549,456.861,454.029,446.832,443.065,442.031,458.1980041503906,457.23699951171875,455.2549987792969,442.69207946777345,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-30 09:30:00-04:00,455.42,455.64,452.1,454.34,13479470,0.0,0.0,0.0,49.92628566472986,61.37241263170226,28.51874121669335,51.65952135783977,-11.41541585085204,3.74,4.524,456.48,456.402,454.058,447.127,443.288,442.153,457.4639831542969,457.039990234375,455.3764938354492,443.2528778076172,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-30 13:30:00-04:00,454.34,454.61,450.21,451.55,13340722,0.0,0.0,0.0,42.560647808190566,49.92628566472986,12.921860837423926,31.72149416525474,-32.263960706918134,3.102,4.239,454.836,455.52,453.819,447.3,443.452,442.247,455.92998046875,456.6269897460937,455.31099395751954,443.7552777099609,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-31 09:30:00-04:00,451.78,452.48,443.055,445.862,28587044,0.0,0.0,0.0,34.2236956863255,42.560647808190566,16.01942677433005,19.153342942815776,-84.78072942944091,2.113,3.814,451.845,453.764,453.062,447.244,443.499,442.283,453.1664611816406,455.48623046875,454.95511322021486,444.21892578125,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-05-31 13:30:00-04:00,445.88,451.759,444.74,451.71,21924068,0.0,0.0,0.0,43.796490104174865,34.2236956863255,49.38660081949086,26.10929614374828,-60.28232229743187,1.781,3.407,451.8,453.391,452.933,447.419,443.662,442.376,451.9944580078125,455.2922302246094,454.94261322021487,444.7655255126953,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-03 09:30:00-04:00,454.57,455.58,447.9,450.19,22253753,0.0,0.0,0.0,40.993426737495255,43.796490104174865,40.71333666516328,35.3731214196614,-40.846434915637914,1.379,3.002,451.263,452.809,452.672,447.528,443.791,442.454,450.73045654296874,454.4642303466797,454.88161315917966,445.1237255859375,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-03 13:30:00-04:00,450.18,453.19,450.1,453.15,9270878,0.0,0.0,0.0,46.515647078503115,40.993426737495255,57.603450707781676,49.23446273081194,-31.66792776963422,1.284,2.658,451.892,452.871,452.717,447.748,443.977,442.561,450.4924743652344,453.9782287597656,454.9506134033203,445.5657257080078,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-04 09:30:00-04:00,452.87,453.45,451.131,452.84,12852371,0.0,0.0,0.0,43.67598265754933,46.515647078503115,58.680617195606935,52.33246818951729,-28.446588807384327,1.171,2.361,452.208,452.865,452.729,447.948,444.152,442.663,450.75047607421874,453.34022827148436,454.87411346435545,445.95892578125,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-04 13:30:00-04:00,452.91,455.575,452.28,454.34,9316397,0.0,0.0,0.0,51.048471763139055,43.67598265754933,67.67610956667832,61.32005915668898,-7.937291724839258,1.188,2.126,452.919,453.133,452.882,448.199,444.354,442.779,452.44599609375,452.8062286376953,454.8451126098633,446.39112548828126,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-05 09:30:00-04:00,458.018,462.13,456.84,461.54,17854457,0.0,0.0,0.0,54.35028160633233,51.048471763139055,96.9069674426046,74.42123140162995,76.21619137936634,1.763,2.054,455.793,454.662,453.707,448.722,444.694,442.966,454.41199951171876,453.20322875976564,455.1846130371094,447.06562561035156,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-05 13:30:00-04:00,461.57,463.61,461.543,463.59,12862762,0.0,0.0,0.0,57.566052179670194,54.35028160633233,99.90275348677002,88.16194349868431,111.1769866223052,2.357,2.114,458.392,456.285,454.648,449.305,445.068,443.171,457.0919982910156,453.9112274169922,455.5741134643555,447.8462255859375,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-06 09:30:00-04:00,464.23,464.54,462.48,463.72,12025247,0.0,0.0,0.0,56.28576495222245,57.566052179670194,96.18335248522416,97.66435780486626,115.56669662055243,2.805,2.252,460.168,457.637,455.512,449.87,445.438,443.375,459.20599975585935,454.8492370605469,455.9446136474609,448.68366760253906,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-06 13:30:00-04:00,463.69,463.965,462.19,463.41,8385185,0.0,0.0,0.0,55.2321405180215,56.28576495222245,94.74049779765093,96.94220125654836,102.58960849259972,3.1,2.422,461.249,458.687,456.264,450.401,445.794,443.575,461.32000122070315,456.0352386474609,456.3311141967773,449.52286743164063,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-07 09:30:00-04:00,462.96,465.74,461.84,465.03,13927114,0.0,0.0,0.0,60.610087980103565,55.2321405180215,96.87021586295407,95.93135538194305,113.05589090723403,3.425,2.622,462.509,459.84,457.099,450.975,446.175,443.788,463.4580017089844,457.9519989013672,456.71911468505857,450.3066674804688,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-07 13:30:00-04:00,465.0,465.36,461.94,462.98,9083869,0.0,0.0,0.0,58.95002131872122,60.610087980103565,87.83346023768333,93.14805796609612,92.27016166347134,3.477,2.793,462.666,460.411,457.659,451.446,446.507,443.979,463.7460021972656,459.07900085449216,457.1856155395508,451.02786743164063,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-10 09:30:00-04:00,461.86,465.02,461.53,463.59,10231949,0.0,0.0,0.0,63.37296156388122,58.95002131872122,90.52239749671081,91.7420245324494,87.17898894378449,3.526,2.94,462.974,460.989,458.224,451.922,446.846,444.174,463.7460021972656,460.41900024414065,457.44161529541014,451.59666748046874,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-10 13:30:00-04:00,463.59,465.19,462.87,464.79,9261167,0.0,0.0,0.0,70.06358763763834,63.37296156388122,95.81229097777336,91.38938290405584,94.56106051231127,3.621,3.076,463.579,461.68,458.849,452.426,447.201,444.379,463.9600036621094,461.5830017089844,457.780615234375,452.1829675292969,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-11 09:30:00-04:00,463.52,465.6,462.03,465.05,11915857,0.0,0.0,0.0,84.80106450223782,70.06358763763834,96.71425498892641,94.34964782113686,89.1825298238404,3.674,3.196,464.07,462.293,459.44,452.922,447.554,444.585,464.2880004882812,462.8040008544922,458.0721145629883,452.71880126953124,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-11 13:30:00-04:00,465.06,468.14,465.025,468.05,8728700,0.0,0.0,0.0,83.05023437606093,84.80106450223782,99.55520373930415,97.36058323533463,117.63954395571167,3.914,3.339,465.396,463.339,460.26,453.515,447.96,444.819,464.8919982910156,464.175,458.49061431884763,453.2732012939453,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-12 09:30:00-04:00,471.96,475.43,471.3,474.93,17507819,0.0,0.0,0.0,91.12371405961488,83.05023437606093,98.02605501359616,98.0985045806089,175.1151707126525,4.605,3.592,468.574,465.447,461.657,454.355,448.494,445.118,467.28199462890626,465.5139984130859,459.3586135864258,453.93700317382815,N/A,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-12 13:30:00-04:00,474.89,476.5,472.72,474.14,13947427,0.0,0.0,0.0,87.60312414917452,91.12371405961488,90.69732752066673,96.09286209118902,154.00317207105698,5.032,3.88,470.429,467.027,462.846,455.131,449.002,445.407,469.3919982910156,466.5690002441406,460.24011383056643,454.6138037109375,443.40268371582033,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-13 09:30:00-04:00,477.68,478.39,474.42,476.19,16502146,0.0,0.0,0.0,89.3761534178221,87.60312414917452,91.57406790536868,93.43248347987719,145.69890640402173,5.472,4.199,472.35,468.693,464.117,455.956,449.54,445.713,471.6719970703125,467.8160003662109,461.3326187133789,455.35444396972656,443.73158386230466,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-13 13:30:00-04:00,476.21,477.62,475.642,476.71,7510848,0.0,0.0,0.0,89.01300326997752,89.3761534178221,92.20407533232977,91.49182358612173,126.82606139405723,5.796,4.518,473.803,470.151,465.316,456.77,450.079,446.022,474.0039978027344,469.1459991455078,462.5906188964844,456.0872436523438,444.07808380126954,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-14 09:30:00-04:00,476.52,478.73,476.05,478.55,14496109,0.0,0.0,0.0,86.48653602438284,89.01300326997752,98.95282198683488,94.24365507484443,118.27801010238801,6.131,4.841,475.385,471.678,466.577,457.624,450.642,446.345,476.1039794921875,470.49798889160155,464.22499389648436,456.83484130859375,444.40028289794924,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-14 13:30:00-04:00,478.53,479.26,477.79,479.171,7413108,0.0,0.0,0.0,85.60394316222866,86.48653602438284,99.49688197639493,96.88459309851986,108.39045574817654,6.373,5.147,476.647,473.04,467.776,458.469,451.207,446.672,476.9521423339844,472.1170684814453,465.59803466796876,457.5976574707031,444.83959106445315,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-17 09:30:00-04:00,479.41,484.37,478.14,484.19,16699142,0.0,0.0,0.0,88.23316164953249,85.60394316222866,99.21154002894093,99.22041466405692,115.59804699225872,6.89,5.496,479.161,475.068,469.339,459.478,451.86,447.045,478.9621215820313,474.17705993652345,467.298030090332,458.453857421875,445.2592901611328,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-17 13:30:00-04:00,484.2,486.86,484.13,485.05,17135099,0.0,0.0,0.0,89.6047782721323,88.23316164953249,92.8543287876214,97.18758359765242,117.04459718877914,7.285,5.854,481.124,476.883,470.835,460.481,452.518,447.423,480.73411865234374,476.20305786132815,468.8930297851563,459.3136572265625,445.70468994140623,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-18 09:30:00-04:00,485.06,485.68,483.43,485.56,14512872,0.0,0.0,0.0,89.16454269503183,89.6047782721323,94.86779122736631,95.64455334797621,96.34686280087773,7.553,6.194,482.603,478.46,472.238,461.464,453.172,447.803,482.5041198730469,478.2540588378906,470.5290298461914,460.16405700683595,446.15039001464845,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-18 13:30:00-04:00,485.57,485.9,484.27,485.23,7807700,0.0,0.0,0.0,95.42683610679812,89.16454269503183,93.56504054755769,93.7623868541818,82.62759120261514,7.65,6.485,483.479,479.691,473.475,462.396,453.807,448.175,483.84014282226565,479.97206115722656,472.07353057861326,461.0066571044922,446.5964901733398,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-20 09:30:00-04:00,486.42,486.839,480.5,480.81,17161615,0.0,0.0,0.0,80.42407635660544,95.42683610679812,75.6343493164575,88.02239369712716,59.69872123829398,7.286,6.645,482.589,479.895,474.174,463.118,454.341,448.5,484.16798095703126,480.5600616455078,473.0370300292969,461.7464569091797,447.00259002685544,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-20 13:30:00-04:00,480.85,482.549,479.64,481.38,13882943,0.0,0.0,0.0,79.97836082714139,80.42407635660544,77.92999020438062,82.37646002279861,45.1354691662382,6.964,6.709,482.186,480.165,474.86,463.835,454.877,448.827,483.6059997558594,481.2840606689453,473.926530456543,462.45485717773437,447.3938900756836,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-21 09:30:00-04:00,481.15,482.535,478.67,480.164,20497866,0.0,0.0,0.0,76.3991232558933,79.97836082714139,69.33370044822492,74.29934665635436,36.02548170949599,6.535,6.674,481.512,480.165,475.365,464.475,455.378,449.139,482.62880249023436,481.68146057128905,474.74873046875,463.0199371337891,447.8169302368164,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-21 13:30:00-04:00,480.155,481.05,479.52,480.08,13877144,0.0,0.0,0.0,73.39557132937273,76.3991232558933,56.42673622688136,67.89680895982896,29.749209709179873,6.117,6.563,481.035,480.149,475.814,465.087,455.867,449.447,481.5328002929688,482.0184600830078,475.5822296142578,463.5643371582031,448.2349301147461,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-24 09:30:00-04:00,478.18,479.92,475.31,475.708,18977371,0.762,0.0,0.0,51.67770227788695,73.39557132937273,21.135065254597606,48.96516730990129,6.3453077812235295,5.372,6.325,479.259,479.342,475.804,465.503,456.26,449.708,479.6284973144531,481.73432006835935,476.1161544799805,464.01890686035154,448.5547149658203,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-24 13:30:00-04:00,475.675,476.56,473.82,473.91,15121699,0.0,0.0,0.0,49.524966816376384,51.67770227788695,0.690157128347227,26.083986203275398,-11.404264568240592,4.583,5.976,477.476,478.354,475.624,465.833,456.609,449.949,478.2484985351563,481.20823974609374,476.6626541137695,464.45790710449216,448.83921508789064,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-25 09:30:00-04:00,476.03,479.329,475.12,477.68,17175500,0.0,0.0,0.0,52.87310191908897,49.524966816376384,29.601164537765566,17.142128973570134,0.9265140503340777,4.214,5.624,477.544,478.232,475.82,466.298,457.026,450.225,477.50849609375,480.5572479248047,477.3671539306641,464.9833068847656,449.24281616210936,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-25 13:30:00-04:00,477.69,479.68,477.25,479.35,7415171,0.0,0.0,0.0,54.874470056054044,52.87310191908897,42.408037557279066,24.233119741130622,5.462147142918029,4.01,5.301,478.146,478.435,476.156,466.81,457.468,450.515,477.3456970214844,479.98724975585935,478.09515380859375,465.5349072265625,449.6532162475586,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-26 09:30:00-04:00,478.528,480.88,478.13,479.34,11905243,0.0,0.0,0.0,51.56473405020348,54.874470056054044,42.33197751431099,38.11372653645188,5.127909237233218,3.803,5.001,478.544,478.6,476.459,467.301,457.902,450.802,477.1977172851563,479.3652587890625,478.8096588134766,466.03430908203126,450.1187170410156,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-26 13:30:00-04:00,479.3,480.91,478.535,480.39,7928536,0.0,0.0,0.0,52.37393502414282,51.56473405020348,50.38357664746053,45.04119723968353,4.269437638247102,3.682,4.737,479.159,478.925,476.833,467.814,458.347,451.096,478.13402099609374,478.8812591552734,479.42666015625,466.5437091064453,450.61271728515624,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-27 09:30:00-04:00,480.13,483.09,479.3,481.69,13689662,0.0,0.0,0.0,44.308022841006526,52.37393502414282,60.35282498701129,51.02279304959427,12.882072760897014,3.648,4.52,480.003,479.428,477.296,468.358,458.809,451.4,479.6900207519531,478.96925964355466,479.76466064453126,467.08250915527344,451.11321716308595,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-27 13:30:00-04:00,481.69,482.0,480.29,481.55,9482394,0.0,0.0,0.0,41.760777484669276,44.308022841006526,59.375944978516024,56.70411553766261,10.360484243648074,3.57,4.33,480.519,479.814,477.701,468.876,459.259,451.7,480.4640197753906,478.9862579345703,480.1351593017578,467.5975091552734,451.61781707763674,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-28 09:30:00-04:00,482.4,487.19,480.39,481.91,18484972,0.0,0.0,0.0,41.34657264862033,41.760777484669276,60.508596053941034,60.079122006489456,25.779465718388327,3.496,4.163,480.982,480.195,478.102,469.387,459.708,452.001,480.97601928710935,479.1608581542969,480.421159362793,468.10950927734376,452.1642172241211,N/A,187174567936,30.516,0.56,506.071,494.454
2024-06-28 13:30:00-04:00,481.91,482.43,478.461,478.99,13842701,0.0,0.0,0.0,36.824225490789914,41.34657264862033,38.668547481442936,52.851029504633324,-6.526285380596879,3.165,3.963,480.318,479.976,478.187,469.763,460.09,452.27,480.9059997558594,479.05185852050784,480.5351593017578,468.5757092285156,452.69611724853513,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-01 09:30:00-04:00,480.03,481.41,476.255,480.89,15968025,0.0,0.0,0.0,50.18907708460731,36.824225490789914,52.87965524482547,50.68559959340315,-13.386368025489238,3.022,3.775,480.509,480.142,478.444,470.2,460.502,452.554,481.00599975585936,479.57001037597655,480.652165222168,469.04810974121096,453.26100341796877,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-01 13:30:00-04:00,480.89,482.49,480.34,481.94,7453698,0.0,0.0,0.0,51.293900966864854,50.18907708460731,60.732969952614425,50.76039089296094,10.077896145260368,2.959,3.612,480.986,480.469,478.777,470.66,460.926,452.847,481.0559997558594,480.3730102539063,480.790625,469.61390991210936,453.8468035888672,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-02 09:30:00-04:00,480.38,485.308,480.28,485.03,13033123,0.0,0.0,0.0,60.34707197765616,51.293900966864854,83.84439453285492,65.81900657676493,39.57859219250859,3.122,3.514,482.334,481.298,479.372,471.224,461.403,453.167,481.752001953125,481.10801086425784,480.83262939453124,470.1451098632813,454.5309036254883,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-02 13:30:00-04:00,485.04,487.03,484.7,487.03,9729408,0.0,0.0,0.0,63.66505617519075,60.34707197765616,98.80326312233512,81.12687586926815,91.12883238372912,3.374,3.486,483.899,482.34,480.102,471.844,461.911,453.504,482.7760009765625,481.8760101318359,480.93162994384767,470.7255096435547,455.25470367431643,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-03 09:30:00-04:00,486.87,491.17,486.71,491.161,12596164,0.0,0.0,0.0,80.67287364537839,63.66505617519075,99.94969438459171,94.19911734659392,158.5545435665825,3.862,3.561,486.32,483.944,481.155,472.601,462.49,453.879,485.21026000976565,483.0581298828125,481.2116943359375,471.3643353271484,455.9797076416016,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-05 09:30:00-04:00,491.91,496.125,491.59,495.961,16948657,0.0,0.0,0.0,89.11002880652644,80.67287364537839,99.21777385179546,99.3235771195741,242.7189276519026,4.584,3.766,489.534,486.129,482.565,473.517,463.153,454.297,488.2243957519531,484.6151977539063,481.7482284545898,472.08994934082034,456.75081451416014,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-05 13:30:00-04:00,495.98,496.6,495.48,496.24,9007118,0.0,0.0,0.0,87.57101237264723,89.11002880652644,98.23044557611395,99.13263793750036,246.03340842941097,5.119,4.037,491.769,487.967,483.867,474.408,463.808,454.715,491.0843933105469,486.0701965332031,482.5197280883789,472.86334899902346,457.4640142822266,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-08 09:30:00-04:00,496.56,497.48,495.5,497.0,13701373,0.0,0.0,0.0,87.09558243441383,87.57101237264723,97.73846479012971,98.39556140601303,224.05546593941958,5.541,4.337,493.513,489.61,485.118,475.294,464.465,455.135,493.4783935546875,487.6151977539063,483.3007278442383,473.67314880371094,458.1826141357422,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-08 13:30:00-04:00,497.0,497.895,496.02,497.39,6777279,0.0,0.0,0.0,87.33955217284804,87.09558243441383,97.66647534406339,97.87846190343568,199.78076847621057,5.84,4.638,494.805,491.024,486.287,476.161,465.117,455.556,495.55039672851564,489.16319885253904,484.16202850341796,474.5341510009766,458.89351440429687,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-09 09:30:00-04:00,499.04,500.0,496.24,496.641,14708723,0.0,0.0,0.0,84.040181139872,87.33955217284804,85.85176769364432,93.75223594261247,178.4192135926405,5.947,4.9,495.417,492.045,487.273,476.964,465.742,455.965,496.646240234375,490.9282501220703,484.99005432128905,475.43596130371094,459.59561950683593,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-09 13:30:00-04:00,496.63,497.91,496.571,497.77,8858942,0.0,0.0,0.0,83.92535904637181,84.040181139872,90.608500969057,91.37558133558825,145.2622805891838,6.054,5.13,496.201,493.086,488.273,477.78,466.376,456.381,497.0080993652344,492.6162475585937,486.09312896728517,476.4741131591797,460.34651947021484,N/A,187174567936,30.516,0.56,506.071,494.454
2024-07-10 09:30:00-04:00,499.71,502.32,498.39,501.984,14602545,0.0,0.0,0.0,86.78747082635583,83.92535904637181,98.71092076084945,91.72372980785026,154.99389182588,6.404,5.385,498.129,494.704,489.579,478.729,467.081,456.834,498.1569030761719,494.6206481933594,487.4968292236328,477.4795935058594,461.1225595092773,N/A,187174567936,30.516,0.56,506.071,494.454
